duplicate_type,value,count,source_students,global_project_ids
same_doi,10.7910/DVN/DWUIWL,2,23025328;23080363,1264;5449
same_doi,10.7910/DVN/DYK8DS,2,23025328;23080363,1587;6034
same_doi,10.7910/DVN/E3IHEN,2,23025328;23080363,1427;6035
same_doi,10.7910/DVN/EBNEEU,2,23025328;23080363,1605;6142
same_doi,10.7910/DVN/EHAFZM,2,23025328;23080363,1511;6204
same_doi,10.7910/DVN/EINRQK,2,23025328;23080363,1625;6131
same_doi,10.7910/DVN/EK1ZWU,2,23025328;23080363,1401;5509
same_doi,10.7910/DVN/EMMLNN,2,23025328;23080363,1529;6068
same_doi,10.7910/DVN/EVFJET,2,23025328;23080363,1561;6143
same_doi,10.7910/DVN/F8GHS2,2,23025328;23080363,1614;5541
same_doi,10.7910/DVN/FAIQTR,2,23025328;23080363,1339;5360
same_doi,10.7910/DVN/FG4FKP,2,23025328;23080363,1458;6203
same_doi,10.7910/DVN/FGC0YP,2,23025328;23080363,1580;6031
same_doi,10.7910/DVN/FHMWIC,2,23025328;23080363,1519;6198
same_doi,10.7910/DVN/FNOAHP,2,23025328;23080363,1404;6120
same_doi,10.7910/DVN/FO1ZJQ,2,23025328;23080363,1608;6184
same_doi,10.7910/DVN/FQ5G23,2,23025328;23080363,1552;6105
same_doi,10.7910/DVN/FSZ21E,2,23025328;23080363,1306;6075
same_doi,10.7910/DVN/FTIXQV,2,23025328;23080363,1423;5426
same_doi,10.7910/DVN/FX2SEL,2,23025328;23080363,1545;6181
same_doi,10.7910/DVN/G40YID,2,23025328;23080363,1266;6064
same_doi,10.7910/DVN/G43STF,2,23025328;23080363,1443;6039
same_doi,10.7910/DVN/GA2VMR,2,23025328;23080363,1524;6096
same_doi,10.7910/DVN/GAZ1QW,2,23025328;23080363,1388;6179
same_doi,10.7910/DVN/GCSC4X,2,23025328;23080363,1603;6030
same_doi,10.7910/DVN/GFDADU,2,23025328;23080363,1415;6166
same_doi,10.7910/DVN/GIZ5R0,2,23025328;23080363,1333;5414
same_doi,10.7910/DVN/GLHAXS,2,23025328;23080363,1286;6090
same_doi,10.7910/DVN/GLQWAH,2,23025328;23080363,1485;6199
same_doi,10.7910/DVN/GQZA2U,2,23025328;23080363,1271;5492
same_doi,10.7910/DVN/GYQSSS,2,23025328;23080363,1626;5422
same_doi,10.7910/DVN/GYXXTZ,2,23025328;23080363,1305;6071
same_doi,10.7910/DVN/H3AWTH,2,23025328;23080363,1391;5508
same_doi,10.7910/DVN/H8ZFCN,2,23025328;23080363,1503;5542
same_doi,10.7910/DVN/HEBC6G,2,23025328;23080363,1326;5409
same_doi,10.7910/DVN/HHB8EN,2,23025328;23080363,1516;6033
same_doi,10.7910/DVN/HHX7JG,2,23025328;23080363,1496;5519
same_doi,10.7910/DVN/HIAW8R,2,23025328;23080363,1468;6156
same_doi,10.7910/DVN/HMV0ZB,2,23025328;23080363,1609;5517
same_doi,10.7910/DVN/HQAWJD,2,23025328;23080363,1466;6175
same_doi,10.7910/DVN/HR9NRN,2,23025328;23080363,1470;6207
same_doi,10.7910/DVN/HRM8EQ,2,23025328;23080363,1328;5373
same_doi,10.7910/DVN/I1DOJC,2,23025328;23080363,1383;5370
same_doi,10.7910/DVN/I1HRMD,2,23025328;23080363,1544;6210
same_doi,10.7910/DVN/I4AIFY,2,23025328;23080363,1372;5367
same_doi,10.7910/DVN/I5JEMU,2,23025328;23080363,1499;6102
same_doi,10.7910/DVN/I5O6OS,2,23025328;23080363,1374;5394
same_doi,10.7910/DVN/I80KBD,2,23025328;23080363,1319;5416
same_doi,10.7910/DVN/ICWHVF,2,23025328;23080363,1556;5450
same_doi,10.7910/DVN/IDII03,2,23025328;23080363,1395;6078
same_doi,10.7910/DVN/IGSLXU,2,23025328;23080363,1258;6158
same_doi,10.7910/DVN/IGXG2H,2,23025328;23080363,1393;5470
same_doi,10.7910/DVN/IIYSUH,2,23025328;23080363,1412;6040
same_doi,10.7910/DVN/ILBI0N,2,23025328;23080363,1597;5512
same_doi,10.7910/DVN/ILILUD,2,23025328;23080363,1362;5397
same_doi,10.7910/DVN/ILYPJG,2,23025328;23080363,1505;5480
same_doi,10.7910/DVN/IO1ITQ,2,23025328;23080363,1378;5402
same_doi,10.7910/DVN/IPIQ44,2,23025328;23080363,1379;5365
same_doi,10.7910/DVN/IUKTIJ,2,23025328;23080363,1349;5379
same_doi,10.7910/DVN/IVCGLO,2,23025328;23080363,1369;5355
same_doi,10.7910/DVN/IYXBIE,2,23025328;23080363,1472;6046
same_doi,10.7910/DVN/J4B7LN,2,23025328;23080363,1483;6107
same_doi,10.7910/DVN/J8MLKF,2,23025328;23080363,1513;5523
same_doi,10.7910/DVN/JANW2G,2,23025328;23080363,1454;5454
same_doi,10.7910/DVN/JDA8GG,2,23025328;23080363,1612;5526
same_doi,10.7910/DVN/JDO8RP,2,23025328;23080363,1314;6167
same_doi,10.7910/DVN/JHQ6ID,2,23025328;23080363,1642;5351
same_doi,10.7910/DVN/JHZEVH,2,23025328;23080363,1311;5513
same_doi,10.7910/DVN/JIOKBE,2,23025328;23080363,1290;5387
same_doi,10.7910/DVN/JKNE8O,2,23025328;23080363,1583;5432
same_doi,10.7910/DVN/JL6P0F,2,23025328;23080363,1263;5543
same_doi,10.7910/DVN/JORLHG,2,23025328;23080363,1310;6056
same_doi,10.7910/DVN/JPHTMV,2,23025328;23080363,1396;6168
same_doi,10.7910/DVN/JUWLAM,2,23025328;23080363,1436;5481
same_doi,10.7910/DVN/JWEGXE,2,23025328;23080363,1579;5539
same_doi,10.7910/DVN/JYCRZF,2,23025328;23080363,1629;5421
same_doi,10.7910/DVN/JYE9E0,2,23025328;23080363,1275;6100
same_doi,10.7910/DVN/K5VZPI,2,23025328;23080363,1541;6135
same_doi,10.7910/DVN/KEZ9TW,2,23025328;23080363,1600;5498
same_doi,10.7910/DVN/KFCRCZ,2,23025328;23080363,1570;5500
same_doi,10.7910/DVN/KG4HLQ,2,23025328;23080363,1357;5403
same_doi,10.7910/DVN/KNWLCZ,2,23025328;23080363,1590;6160
same_doi,10.7910/DVN/KOR71Z,2,23025328;23080363,1616;6052
same_doi,10.7910/DVN/KWFHQL,2,23025328;23080363,1572;6150
same_doi,10.7910/DVN/KWJLIP,2,23025328;23080363,1419;5442
same_doi,10.7910/DVN/KWMWPT,2,23025328;23080363,1277;6124
same_doi,10.7910/DVN/L5R5CH,2,23025328;23080363,1488;6097
same_doi,10.7910/DVN/LE374E,2,23025328;23080363,1521;6106
same_doi,10.7910/DVN/LMSKXI,2,23025328;23080363,1270;6087
same_doi,10.7910/DVN/LV7GNQ,2,23025328;23080363,1517;6163
same_doi,10.7910/DVN/LZ8JAU,2,23025328;23080363,1429;6196
same_doi,10.7910/DVN/LZA88O,2,23025328;23080363,1509;6080
same_doi,10.7910/DVN/M0MRDE,2,23025328;23080363,1323;5407
same_doi,10.7910/DVN/M47HL9,2,23025328;23080363,1566;6197
same_doi,10.7910/DVN/MAOI4Y,2,23025328;23080363,1564;5444
same_doi,10.7910/DVN/MDZA6Y,2,23025328;23080363,1371;5388
same_doi,10.7910/DVN/MMEUGH,2,23025328;23080363,1268;6137
same_doi,10.7910/DVN/MRVWSF,2,23025328;23080363,1636;5418
same_doi,10.7910/DVN/N4LWHC,2,23025328;23080363,1291;5400
same_doi,10.7910/DVN/N6TIH3,2,23025328;23080363,1295;6157
same_doi,10.7910/DVN/ND2T9Z,2,23025328;23080363,1382;5347
same_doi,10.7910/DVN/ND6P5U,2,23025328;23080363,1455;6155
same_doi,10.7910/DVN/NHXZAJ,2,23025328;23080363,1276;6121
same_doi,10.7910/DVN/NJKKHL,2,23025328;23080363,1317;5410
same_doi,10.7910/DVN/NK9GYW,2,23025328;23080363,1360;5353
same_doi,10.7910/DVN/NKDJHA,2,23025328;23080363,1331;5375
same_doi,10.7910/DVN/NKTIZD,2,23025328;23080363,1540;5428
same_doi,10.7910/DVN/NQVEWP,2,23025328;23080363,1444;6093
same_doi,10.7910/DVN/NSS7YS,2,23025328;23080363,1451;6036
same_doi,10.7910/DVN/NUJ3RR,2,23025328;23080363,1628;5419
same_doi,10.7910/DVN/NYYXIO,2,23025328;23080363,1424;5485
same_doi,10.7910/DVN/NZQAGM,2,23025328;23080363,1478;6213
same_doi,10.7910/DVN/O41SIZ,2,23025328;23080363,1287;6127
same_doi,10.7910/DVN/OBG4A3,2,23025328;23080363,1452;6122
same_doi,10.7910/DVN/OBPLHS,2,23025328;23080363,1434;6095
same_doi,10.7910/DVN/OBQXC5,2,23025328;23080363,1487;5493
same_doi,10.7910/DVN/OBUOTV,2,23025328;23080363,1477;6191
same_doi,10.7910/DVN/OC71UL,2,23025328;23080363,1303;6062
same_doi,10.7910/DVN/OEWKBD,2,23025328;23080363,1553;5511
same_doi,10.7910/DVN/OKVNDQ,2,23025328;23080363,1384;5374
same_doi,10.7910/DVN/OKWUDC,2,23025328;23080363,1542;5494
same_doi,10.7910/DVN/OMKITH,2,23025328;23080363,1594;6192
same_doi,10.7910/DVN/ONTWZ9,2,23025328;23080363,1447;6117
same_doi,10.7910/DVN/ORXRNV,2,23025328;23080363,1611;5528
same_doi,10.7910/DVN/OU1WYW,2,23025328;23080363,1296;6170
same_doi,10.7910/DVN/OWCPHT,2,23025328;23080363,1474;6053
same_doi,10.7910/DVN/OZ36GS,2,23025328;23080363,1618;6079
same_doi,10.7910/DVN/P6FKI3,2,23025328;23080363,1515;6139
same_doi,10.7910/DVN/P8GTRO,2,23025328;23080363,1334;5385
same_doi,10.7910/DVN/PA1HXW,2,23025328;23080363,1368;5378
same_doi,10.7910/DVN/PEDISQ,2,23025328;23080363,1430;6084
same_doi,10.7910/DVN/PHMLKB,2,23025328;23080363,1490;6138
same_doi,10.7910/DVN/PKPMZS,2,23025328;23080363,1365;5357
same_doi,10.7910/DVN/PL4IPB,2,23025328;23080363,1426;6108
same_doi,10.7910/DVN/PMLECB,2,23025328;23080363,1435;5478
same_doi,10.7910/DVN/POLS26,2,23025328;23080363,1316;5377
same_doi,10.7910/DVN/PTVNNC,2,23025328;23080363,1425;6103
same_doi,10.7910/DVN/Q4CVQG,2,23025328;23080363,1293;5529
same_doi,10.7910/DVN/QFGDKC,2,23025328;23080363,1595;5455
same_doi,10.7910/DVN/QFO458,2,23025328;23080363,1358;5415
same_doi,10.7910/DVN/QIOGZF,2,23025328;23080363,1260;5469
same_doi,10.7910/DVN/QLO0XF,2,23025328;23080363,1448;5518
same_doi,10.7910/DVN/QRK5W8,2,23025328;23080363,1397;5438
same_doi,10.7910/DVN/QT8F1K,2,23025328;23080363,1330;5384
same_doi,10.7910/DVN/QUTY2O,2,23025328;23080363,1289;5544
same_doi,10.7910/DVN/QXTB2N,2,23025328;23080363,1619;6214
same_doi,10.7910/DVN/QXXBFL,2,23025328;23080363,1408;5441
same_doi,10.7910/DVN/R0NY6A,2,23025328;23080363,1463;6173
same_doi,10.7910/DVN/R2KPE1,2,23025328;23080363,1531;6148
same_doi,10.7910/DVN/R64CET,2,23025328;23080363,1582;5445
same_doi,10.7910/DVN/R8BC1O,2,23025328;23080363,1584;6126
same_doi,10.7910/DVN/R9L1U6,2,23025328;23080363,1469;5434
same_doi,10.7910/DVN/REI2LM,2,23025328;23080363,1313;5538
same_doi,10.7910/DVN/RKEZEP,2,23025328;23080363,1298;6187
same_doi,10.7910/DVN/RKSTQP,2,23025328;23080363,1627;5446
same_doi,10.7910/DVN/RQSQY8,2,23025328;23080363,1599;6190
same_doi,10.7910/DVN/RSCFE2,2,23025328;23080363,1606;6208
same_doi,10.7910/DVN/RSSUZA,2,23025328;23080363,1385;5488
same_doi,10.7910/DVN/RWFQKC,2,23025328;23080363,1352;5408
same_doi,10.7910/DVN/S28BOB,2,23025328;23080363,1294;6091
same_doi,10.7910/DVN/S3TA9E,2,23025328;23080363,1635;5423
same_doi,10.7910/DVN/SAVNKQ,2,23025328;23080363,1560;6109
same_doi,10.7910/DVN/SE6DSR,2,23025328;23080363,1322;5348
same_doi,10.7910/DVN/SFRVFS,2,23025328;23080363,1279;5503
same_doi,10.7910/DVN/SFTDBW,2,23025328;23080363,1489;5516
same_doi,10.7910/DVN/SGSPZR,2,23025328;23080363,1259;6088
same_doi,10.7910/DVN/SHYT2H,2,23025328;23080363,1508;5456
same_doi,10.7910/DVN/SK9NL4,2,23025328;23080363,1554;5477
same_doi,10.7910/DVN/SNXEJS,2,23025328;23080363,1498;6178
same_doi,10.7910/DVN/SSLR60,2,23025328;23080363,1437;6047
same_doi,10.7910/DVN/SVCILC,2,23025328;23080363,1548;6188
same_doi,10.7910/DVN/T0KZOE,2,23025328;23080363,1486;6162
same_doi,10.7910/DVN/T1QCQQ,2,23025328;23080363,1479;5510
same_doi,10.7910/DVN/T278DB,2,23025328;23080363,1413;5507
same_doi,10.7910/DVN/T7YRZE,2,23025328;23080363,1581;6049
same_doi,10.7910/DVN/TFC2AW,2,23025328;23080363,1399;5436
same_doi,10.7910/DVN/TH7GEB,2,23025328;23080363,1637;5424
same_doi,10.7910/DVN/THNGYQ,2,23025328;23080363,1493;5430
same_doi,10.7910/DVN/TMTUJE,2,23025328;23080363,1575;6212
same_doi,10.7910/DVN/TQBAEE,2,23025328;23080363,1622;6063
same_doi,10.7910/DVN/TTCHDM,2,23025328;23080363,1417;6205
same_doi,10.7910/DVN/TVXUIN,2,23025328;23080363,1409;6070
same_doi,10.7910/DVN/U3IEQT,2,23025328;23080363,1273;6125
same_doi,10.7910/DVN/UE2PEH,2,23025328;23080363,1312;5427
same_doi,10.7910/DVN/UFS1V4,2,23025328;23080363,1641;6200
same_doi,10.7910/DVN/UIELQI,2,23025328;23080363,1410;6195
same_doi,10.7910/DVN/UKEZ3M,2,23025328;23080363,1400;5506
same_doi,10.7910/DVN/UL6DPW,2,23025328;23080363,1630;6055
same_doi,10.7910/DVN/UPCHUP,2,23025328;23080363,1376;5361
same_doi,10.7910/DVN/URUM5B,2,23025328;23080363,1320;5359
same_doi,10.7910/DVN/UZ9BAZ,2,23025328;23080363,1522;5435
same_doi,10.7910/DVN/V25SZO,2,23025328;23080363,1335;5372
same_doi,10.7910/DVN/VF4PIP,2,23025328;23080363,1420;6159
same_doi,10.7910/DVN/VHNI4E,2,23025328;23080363,1571;6145
same_doi,10.7910/DVN/VI5RWA,2,23025328;23080363,1596;5473
same_doi,10.7910/DVN/VNMDIQ,2,23025328;23080363,1272;6154
same_doi,10.7910/DVN/VO8XEV,2,23025328;23080363,1327;5363
same_doi,10.7910/DVN/VORWLH,2,23025328;23080363,1592;5462
same_doi,10.7910/DVN/VQRMPK,2,23025328;23080363,1465;6041
same_doi,10.7910/DVN/VUYHJG,2,23025328;23080363,1338;5399
same_doi,10.7910/DVN/VXM9F5,2,23025328;23080363,1632;5457
same_doi,10.7910/DVN/VYCF3A,2,23025328;23080363,1555;5474
same_doi,10.7910/DVN/W0JRES,2,23025328;23080363,1309;6072
same_doi,10.7910/DVN/W1S1HW,2,23025328;23080363,1633;5425
same_doi,10.7910/DVN/W7FMDA,2,23025328;23080363,1543;6118
same_doi,10.7910/DVN/WCAUR7,2,23025328;23080363,1390;6186
same_doi,10.7910/DVN/WEJLLI,2,23025328;23080363,1507;6082
same_doi,10.7910/DVN/WHHFT9,2,23025328;23080363,1475;6209
same_doi,10.7910/DVN/WNJ7SX,2,23025328;23080363,1432;5496
same_doi,10.7910/DVN/WP8G3L,2,23025328;23080363,1457;5521
same_doi,10.7910/DVN/WQFPNP,2,23025328;23080363,1370;5382
same_doi,10.7910/DVN/WRQ3QI,2,23025328;23080363,1407;6146
same_doi,10.7910/DVN/WRXUDQ,2,23025328;23080363,1568;6176
same_doi,10.7910/DVN/WWJAZA,2,23025328;23080363,1438;6183
same_doi,10.7910/DVN/X1BAWQ,2,23025328;23080363,1262;6161
same_doi,10.7910/DVN/X2372C,2,23025328;23080363,1422;6115
same_doi,10.7910/DVN/X6B7IM,2,23025328;23080363,1559;6147
same_doi,10.7910/DVN/XABGZN,2,23025328;23080363,1280;6043
same_doi,10.7910/DVN/XFSLLR,2,23025328;23080363,1523;6152
same_doi,10.7910/DVN/XFZOHL,2,23025328;23080363,1257;5476
same_doi,10.7910/DVN/XGSWTO,2,23025328;23080363,1589;5433
same_doi,10.7910/DVN/XL2ZTO,2,23025328;23080363,1267;5524
same_doi,10.7910/DVN/XO0DKD,2,23025328;23080363,1411;6164
same_doi,10.7910/DVN/XOOGPN,2,23025328;23080363,1292;5431
same_doi,10.7910/DVN/XPDRPY,2,23025328;23080363,1549;6083
same_doi,10.7910/DVN/XRCSIY,2,23025328;23080363,1607;5497
same_doi,10.7910/DVN/XTEFJ5,2,23025328;23080363,1274;5482
same_doi,10.7910/DVN/XTSE1P,2,23025328;23080363,1615;6044
same_doi,10.7910/DVN/XV0NAX,2,23025328;23080363,1567;5479
same_doi,10.7910/DVN/XWANOS,2,23025328;23080363,1453;5525
same_doi,10.7910/DVN/XYVNXY,2,23025328;23080363,1398;5461
same_doi,10.7910/DVN/Y3HTCI,2,23025328;23080363,1300;6054
same_doi,10.7910/DVN/Y5LGP0,2,23025328;23080363,1402;5531
same_doi,10.7910/DVN/Y6U699,2,23025328;23080363,1512;6171
same_doi,10.7910/DVN/Y86KAJ,2,23025328;23080363,1348;5368
same_doi,10.7910/DVN/YFEOY8,2,23025328;23080363,1547;6202
same_doi,10.7910/DVN/YGSOVN,2,23025328;23080363,1550;6094
same_doi,10.7910/DVN/YKAMUT,2,23025328;23080363,1494;6134
same_doi,10.7910/DVN/YKGKYS,2,23025328;23080363,1532;5483
same_doi,10.7910/DVN/YKZATL,2,23025328;23080363,1484;5537
same_doi,10.7910/DVN/YMBAYZ,2,23025328;23080363,1442;6050
same_doi,10.7910/DVN/YPTC0H,2,23025328;23080363,1623;5463
same_doi,10.7910/DVN/YUYX8Y,2,23025328;23080363,1578;5452
same_doi,10.7910/DVN/YVNGBD,2,23025328;23080363,1460;6104
same_doi,10.7910/DVN/YVTEFF,2,23025328;23080363,1325;5392
same_doi,10.7910/DVN/YWFANY,2,23025328;23080363,1265;6038
same_doi,10.7910/DVN/YZISBO,2,23025328;23080363,1482;6136
same_doi,10.7910/DVN/Z7DYCX,2,23025328;23080363,1461;5468
same_doi,10.7910/DVN/Z7E69N,2,23025328;23080363,1591;6123
same_doi,10.7910/DVN/Z8HJ0F,2,23025328;23080363,1366;5412
same_doi,10.7910/DVN/ZAYOHA,2,23025328;23080363,1449;6194
same_doi,10.7910/DVN/ZC7WXC,2,23025328;23080363,1539;6081
same_doi,10.7910/DVN/ZGAIOF,2,23025328;23080363,1356;5389
same_doi,10.7910/DVN/ZIXZGR,2,23025328;23080363,1318;5371
same_doi,10.7910/DVN/ZJY6A6,2,23025328;23080363,1459;6111
same_doi,10.7910/DVN/ZKTGPP,2,23025328;23080363,1638;5466
same_doi,10.7910/DVN/ZNAYGN,2,23025328;23080363,1440;6119
same_doi,10.7910/DVN/ZQ8SLA,2,23025328;23080363,1354;5381
same_doi,10.7910/DVN/ZR4D6E,2,23025328;23080363,1394;5502
same_doi,10.7910/DVN/ZRGVIO,2,23025328;23080363,1450;6141
same_doi,10.7910/DVN/ZU78KJ,2,23025328;23080363,1380;5362
same_doi,"ZA5282, Version 1.1.0",2,23047806;23047806,3261;3544
same_doi,"ZA7882, Version 1.1.0",2,23047806;23047806,3343;3549
same_doi,doi:10.11587/5NHR2K,2,23158572;23359384,25628;38758
same_doi,doi:10.11587/6UXAAG,3,23047806;23158572;23359384,3122;25633;38703
same_doi,doi:10.11587/8H3N93,3,23047806;23158572;23359384,3121;25632;38788
same_doi,doi:10.11587/8HIB1O,2,23047806;23359384,3120;38812
same_doi,doi:10.11587/9ZDCYI,2,23047806;23359384,3117;38800
same_doi,doi:10.11587/BDQGOR,3,23047806;23158572;23359384,3114;25625;38744
same_doi,doi:10.11587/BQVSOW,2,23158572;23359384,25637;38815
same_doi,doi:10.11587/E4BUQA,3,23158572;23158587;23359384,25635;25665;38807
same_doi,doi:10.11587/HUQSXB,2,23047806;23359384,3097;38806
same_doi,doi:10.11587/LCWVFD,4,23047806;23158572;23158587;23359384,3082;25629;25664;38750
same_doi,doi:10.11587/MUXTOK,3,23158572;23158587;23359384,25634;25663;38814
same_doi,doi:10.11587/MWSGOS,4,23047806;23158572;23158587;23359384,3075;25624;25662;38706
same_doi,doi:10.11587/NJ1ZTP,2,23158587;23359384,25698;38781
same_doi,doi:10.11587/QQ7HTL,2,23047806;23359384,3064;38798
same_doi,doi:10.11587/S5G6R1,2,23158572;23359384,25630;38741
same_doi,doi:10.11587/SCZ3J8,2,23047806;23359384,3059;38822
same_doi,doi:10.11587/VI5XKS,4,23047806;23158572;23158587;23359384,3052;25626;25661;38742
same_doi,doi:10.11587/XNT056,2,23047806;23158587,3047;25679
same_doi,doi:10.11587/YRJZC8,2,23158587;23359384,25669;38772
same_doi,doi:10.11587/YU8VTK,2,23047806;23158587,3046;25678
same_doi,doi:10.11587/YX7NXN,2,23158572;23359384,25631;38811
same_doi,doi:10.11587/Z1Z34H,2,23158587;23359384,25668;38712
same_doi,doi:10.11587/ZOOBKE,2,23047806;23158587,3043;25675
same_doi,doi:10.11587/ZVXGS9,2,23158587;23359384,25667;38726
same_doi,doi:10.11587/ZY7KSQ,2,23158587;23359384,25680;38756
same_doi,doi:10.17026/DANS-22X-UMTX,2,23084716;23293539,8404;35861
same_doi,doi:10.17026/DANS-23M-BVBE,2,23084716;23293539,8912;35780
same_doi,doi:10.17026/DANS-24G-WEW8,2,23084716;23293539,8619;35878
same_doi,doi:10.17026/DANS-24S-AQX5,2,23084716;23293539,9300;35872
same_doi,doi:10.17026/DANS-24S-VCPZ,2,23084716;23293539,9437;35798
same_doi,doi:10.17026/DANS-24V-9YMQ,2,23084716;23293539,9339;35875
same_doi,doi:10.17026/DANS-262-3JWN,2,23084716;23293539,8877;35769
same_doi,doi:10.17026/DANS-27C-NH2Q,2,23084716;23293539,7651;35860
same_doi,doi:10.17026/DANS-27P-YAC7,2,23084716;23293539,8556;35829
same_doi,doi:10.17026/DANS-29J-CTD8,2,23084716;23293539,8537;35834
same_doi,doi:10.17026/DANS-29Q-4HES,2,23084716;23293539,9289;35756
same_doi,doi:10.17026/DANS-2AD-2UNE,2,23084716;23293539,8539;35817
same_doi,doi:10.17026/DANS-2BB-KSRZ,2,23084716;23293539,7501;35867
same_doi,doi:10.17026/DANS-2XC-TE8W,2,23084716;23293539,8565;35847
same_doi,doi:10.17026/DANS-2XT-WKGD,2,23084716;23293539,8633;35781
same_doi,doi:10.17026/DANS-2ZF-KWXG,2,23084716;23293539,8580;35823
same_doi,doi:10.17026/DANS-X2F-5H34,2,23084716;23293539,9470;35871
same_doi,doi:10.17026/DANS-X33-QDY8,2,23084716;23293539,8564;35841
same_doi,doi:10.17026/DANS-X39-5XED,2,23084716;23293539,12141;35811
same_doi,doi:10.17026/DANS-X5C-CSM4,2,23084716;23293539,9262;35790
same_doi,doi:10.17026/DANS-X5T-PR69,2,23084716;23293539,7420;35873
same_doi,doi:10.17026/DANS-X6H-UUMP,2,23084716;23293539,7419;35788
same_doi,doi:10.17026/DANS-X6Z-CGTW,2,23084716;23293539,7401;35870
same_doi,doi:10.17026/DANS-X7R-395C,2,23084716;23293539,8543;35845
same_doi,doi:10.17026/DANS-X7U-7WAZ,2,23084716;23293539,9160;35877
same_doi,doi:10.17026/DANS-X7U-TJNQ,2,23084716;23293539,8744;35858
same_doi,doi:10.17026/DANS-X8T-9C4T,2,23084716;23293539,8775;35767
same_doi,doi:10.17026/DANS-X93-J8UG,2,23084716;23293539,8534;35821
same_doi,doi:10.17026/DANS-X9B-379M,2,23084716;23293539,9090;35740
same_doi,doi:10.17026/DANS-XA5-2SP6,2,23084716;23293539,8554;35828
same_doi,doi:10.17026/DANS-XAJ-EQHS,2,23084716;23293539,8920;35752
same_doi,doi:10.17026/DANS-XBN-WMRJ,2,23084716;23293539,8684;35794
same_doi,doi:10.17026/DANS-XC7-4UQ3,2,23084716;23293539,8692;35773
same_doi,doi:10.17026/DANS-XCX-NUBZ,2,23084716;23293539,8560;35815
same_doi,doi:10.17026/DANS-XFC-RWRF,2,23084716;23293539,8547;35814
same_doi,doi:10.17026/DANS-XFP-2EHE,2,23084716;23293539,7507;35868
same_doi,doi:10.17026/DANS-XFS-QMGN,2,23084716;23293539,8878;35771
same_doi,doi:10.17026/DANS-XGG-R2NU,2,23084716;23293539,9052;35882
same_doi,doi:10.17026/DANS-XGU-48TY,2,23084716;23293539,9428;35876
same_doi,doi:10.17026/DANS-XGZ-EFNC,2,23084716;23293539,8940;35813
same_doi,doi:10.17026/DANS-XHN-7PGY,2,23084716;23293539,8545;35825
same_doi,doi:10.17026/DANS-XHZ-UQCT,2,23084716;23293539,8861;35775
same_doi,doi:10.17026/DANS-XKM-FJTS,2,23084716;23293539,9017;35785
same_doi,doi:10.17026/DANS-XKU-FS39,2,23084716;23293539,7505;35862
same_doi,doi:10.17026/DANS-XP3-9GHA,2,23084716;23293539,7506;35863
same_doi,doi:10.17026/DANS-XP4-J8T7,2,23084716;23293539,8642;35812
same_doi,doi:10.17026/DANS-XPC-ABAJ,2,23084716;23293539,9020;35807
same_doi,doi:10.17026/DANS-XPM-HNZB,2,23084716;23293539,8558;35830
same_doi,doi:10.17026/DANS-XPU-VVRE,2,23084716;23293539,7462;35784
same_doi,doi:10.17026/DANS-XQ2-TZY2,2,23084716;23293539,9136;35774
same_doi,doi:10.17026/DANS-XSS-P7FV,2,23084716;23293539,7502;35869
same_doi,doi:10.17026/DANS-XSW-KKEQ,2,23084716;23293539,8854;35808
same_doi,doi:10.17026/DANS-XSW-T4HF,2,23084716;23293539,9261;35791
same_doi,doi:10.17026/DANS-XU2-6EXZ,2,23084716;23293539,8555;35827
same_doi,doi:10.17026/DANS-XU8-MJ9D,2,23084716;23293539,11163;35852
same_doi,doi:10.17026/DANS-XUQ-VE6A,2,23084716;23293539,8789;35742
same_doi,doi:10.17026/DANS-XVZ-N54H,2,23084716;23293539,12153;35816
same_doi,doi:10.17026/DANS-XW2-4GS3,2,23084716;23293539,12121;35795
same_doi,doi:10.17026/DANS-XWD-PRKE,2,23084716;23293539,8914;35779
same_doi,doi:10.17026/DANS-XWQ-KA6Y,2,23084716;23293539,8815;35748
same_doi,doi:10.17026/DANS-XWR-6QYA,2,23084716;23293539,9312;35851
same_doi,doi:10.17026/DANS-XX3-XJFN,2,23084716;23293539,8790;35744
same_doi,doi:10.17026/DANS-XX7-5X27,2,23084716;23293539,9259;35797
same_doi,doi:10.17026/DANS-XXC-7A7U,2,23084716;23293539,7500;35866
same_doi,doi:10.17026/DANS-XY4-CQFF,2,23084716;23293539,8669;35741
same_doi,doi:10.17026/DANS-XYT-CJ77,2,23084716;23293539,8557;35826
same_doi,doi:10.17026/DANS-XYY-UM93,2,23084716;23293539,7504;35865
same_doi,doi:10.17026/DANS-Z2T-27DH,2,23084716;23293539,9288;35763
same_doi,doi:10.17026/DANS-Z2V-2XQV,2,23084716;23293539,8536;35837
same_doi,doi:10.17026/DANS-Z3G-UN73,2,23084716;23293539,8913;35783
same_doi,doi:10.17026/DANS-Z3S-A2DH,2,23084716;23293539,7390;35802
same_doi,doi:10.17026/DANS-Z49-KPM7,2,23084716;23293539,8563;35840
same_doi,doi:10.17026/DANS-Z4S-BE79,2,23084716;23293539,8553;35849
same_doi,doi:10.17026/DANS-Z4X-JU7B,2,23084716;23293539,8739;35745
same_doi,doi:10.17026/DANS-Z53-V4M8,2,23084716;23293539,8583;35819
same_doi,doi:10.17026/DANS-Z6W-5YST,2,23084716;23293539,8886;35792
same_doi,doi:10.17026/DANS-Z7J-7D4E,2,23084716;23293539,8582;35820
